============== Resource: 纽约州 ==============
Word: 紐約州,		Frequency: 7617
Word: 委员会,		Frequency: 48
Word: 韋恩縣,		Frequency: 48
Word: 奧奈達縣,		Frequency: 48
Word: 西北部,		Frequency: 47
Word: nba选秀,		Frequency: 47
Word: 汉密尔顿,		Frequency: 46
Word: 塞諸塞州,		Frequency: 45
Word: ibm,		Frequency: 45
Word: and,		Frequency: 45
Word: 波基普西,		Frequency: 45
Word: 特拉华县,		Frequency: 44
Word: 堪薩斯城,		Frequency: 44
Word: 拋邁拉,		Frequency: 44
Word: 夏洛特,		Frequency: 44
Word: 众议员,		Frequency: 44
Word: 立法會,		Frequency: 44
Word: 北卡罗莱纳州,		Frequency: 44
Word: north,		Frequency: 44
Word: 安东尼,		Frequency: 44
Word: 日内瓦,		Frequency: 44
Word: 华盛顿州,		Frequency: 44
Word: 克里夫蘭,		Frequency: 44
Word: palmyra,		Frequency: 44
Word: 季節性,		Frequency: 44
Word: west,		Frequency: 44
Word: 新地區,		Frequency: 44
Word: 波特蘭,		Frequency: 44
Word: 西雅圖,		Frequency: 44
Word: 聯邦眾議員,		Frequency: 44
Word: 来自于,		Frequency: 44
Word: research,		Frequency: 44
Word: 南卡罗来纳州,		Frequency: 44
Word: 卡茲奇山,		Frequency: 43
Word: 卡羅萊納州,		Frequency: 43
Word: 尼亞加拉河,		Frequency: 43
Word: 所在地,		Frequency: 43
Word: 赫基默縣,		Frequency: 42
Word: 西維吉尼亞州,		Frequency: 42
Word: 弗農山,		Frequency: 42
Word: 密西根,		Frequency: 42
Word: 紐約上州,		Frequency: 42
Word: 蒙大拿州,		Frequency: 42
Word: 華盛頓,		Frequency: 41
Word: 科罗拉多州,		Frequency: 41
Word: 五大湖,		Frequency: 40
Word: 阿肯色州,		Frequency: 40
Word: 內華達州,		Frequency: 40
Word: 模特儿,		Frequency: 40
Word: 埃文斯,		Frequency: 40
Word: 就读于,		Frequency: 39
Word: 北卡羅來納州,		Frequency: 39
Word: 耶穌基督後期,		Frequency: 39
Word: 奥兰治,		Frequency: 39
Word: 伊利諾伊州,		Frequency: 39
Word: 聯邦參議員,		Frequency: 39
Word: 参议院,		Frequency: 39
Word: 巴爾的摩,		Frequency: 39
Word: david,		Frequency: 39
Word: 设计师,		Frequency: 39
Word: 鲍德温,		Frequency: 38
Word: 普萊西德湖,		Frequency: 38
Word: 共和党,		Frequency: 38
Word: 艾奧瓦州,		Frequency: 38
Word: buffalo,		Frequency: 38
Word: 意大利,		Frequency: 38
Word: 尼亞加拉縣,		Frequency: 38
Word: 猶太人,		Frequency: 37
Word: 弗吉尼亞州,		Frequency: 36
Word: 賓漢頓,		Frequency: 36
Word: 懸索橋,		Frequency: 36
Word: 殖民區,		Frequency: 36
Word: 白原市,		Frequency: 36
Word: 愛爾蘭,		Frequency: 36
Word: 美國東北部,		Frequency: 36
Word: 莫華克河,		Frequency: 36
Word: 會選區,		Frequency: 36
Word: 鱸形目,		Frequency: 36
Word: vermont,		Frequency: 35
Word: 共和國,		Frequency: 35
Word: 東北部,		Frequency: 35
Word: district,		Frequency: 35
Word: 美國海軍,		Frequency: 35
Word: 科學家,		Frequency: 34
Word: washington,		Frequency: 34
Word: cornell,		Frequency: 34
Word: 波啟浦夕市,		Frequency: 34
Word: 羅克蘭縣,		Frequency: 34
Word: 赫基默县,		Frequency: 34
Word: 奧蘭多,		Frequency: 33
Word: 骷髅会,		Frequency: 33
Word: 堪萨斯州,		Frequency: 33
Word: 塔科馬,		Frequency: 33
Word: 非正式,		Frequency: 33
Word: 馬薩諸,		Frequency: 33
Word: 聖路易斯,		Frequency: 33
Word: 罗得岛,		Frequency: 33
Word: 嘉賓導師,		Frequency: 33
Word: 希拉里,		Frequency: 33
Word: manor,		Frequency: 33
Word: 尼亚加拉河,		Frequency: 33
Word: 维尔京,		Frequency: 33
Word: 自由塔,		Frequency: 33
Word: 艾奥瓦州,		Frequency: 33
Word: 紐華克,		Frequency: 33
Word: 卡羅來納,		Frequency: 33
Word: 聖地牙哥,		Frequency: 33
Word: 美國總,		Frequency: 33
Word: 实验站,		Frequency: 33
Word: 基體育場,		Frequency: 33
Word: 平方英里,		Frequency: 33
Word: fab,		Frequency: 33
Word: 邁阿密,		Frequency: 33
Word: 賓夕法,		Frequency: 33
Word: 纽瓦克,		Frequency: 33
Word: 罗德岛州,		Frequency: 33
Word: ieee,		Frequency: 33
Word: 副总统,		Frequency: 33
Word: 事务所,		Frequency: 33
Word: 聖保羅,		Frequency: 33
Word: 大法官,		Frequency: 33
Word: 印第安人,		Frequency: 33
Word: 柴尔德,		Frequency: 32
Word: 奧爾巴尼,		Frequency: 32
Word: 洛杉磯,		Frequency: 32
Word: 制片人,		Frequency: 32
Word: 克拉克,		Frequency: 31
Word: 夏威夷州,		Frequency: 31
Word: 科羅拉多州,		Frequency: 31
Word: 俄勒岡州,		Frequency: 31
Word: 阿拉斯加,		Frequency: 31
Word: 德克薩斯州,		Frequency: 31
Word: 亞利桑那州,		Frequency: 31
Word: 美國職棒大聯盟,		Frequency: 30
Word: 鱸亞目,		Frequency: 30
Word: 卡羅來納州,		Frequency: 30
Word: 爱尔兰,		Frequency: 30
Word: 东南部,		Frequency: 30
Word: 賓夕凡,		Frequency: 30
Word: 易洛魁,		Frequency: 30
Word: 华莱士,		Frequency: 30
Word: 北卡罗来纳,		Frequency: 30
Word: wright,		Frequency: 30
Word: 亞特區,		Frequency: 29
Word: 诺福克,		Frequency: 29
Word: 法拉盛,		Frequency: 29
Word: 伊利诺伊州,		Frequency: 29
Word: 長島海灣,		Frequency: 29
Word: 计算机,		Frequency: 29
Word: michael,		Frequency: 29
Word: 紐約港,		Frequency: 29
Word: mark,		Frequency: 29
Word: connecticut,		Frequency: 29
Word: 美國總統,		Frequency: 29
Word: 路易斯安那州,		Frequency: 29
Word: 拉布拉多,		Frequency: 29
Word: seneca,		Frequency: 28
Word: falls,		Frequency: 28
Word: 第十六,		Frequency: 28
Word: cuomo,		Frequency: 28
Word: 布魯克林區,		Frequency: 28
Word: 管理局,		Frequency: 28
Word: 傑納西縣,		Frequency: 28
Word: 愛德華,		Frequency: 28
Word: 史泰登岛,		Frequency: 28
Word: schumer,		Frequency: 28
Word: 學托擴縣,		Frequency: 28
Word: laboratory,		Frequency: 28
Word: cemetery,		Frequency: 28
Word: hempstead,		Frequency: 28
Word: 阿根廷,		Frequency: 28
Word: 里奇蒙,		Frequency: 28
Word: 伊士曼,		Frequency: 28
Word: 伊利诺州,		Frequency: 28
Word: 埃尔迈拉市,		Frequency: 28
Word: brooklyn,		Frequency: 28
Word: 康乃爾大學,		Frequency: 28
Word: 卡特羅格斯縣,		Frequency: 28
Word: 辛辛那提,		Frequency: 28
Word: 薩拉托加縣,		Frequency: 28
Word: massachusetts,		Frequency: 28
Word: 詹姆斯,		Frequency: 27
Word: sleepy,		Frequency: 27
Word: william,		Frequency: 27
Word: hollow,		Frequency: 27
Word: joseph,		Frequency: 27
Word: 制作人,		Frequency: 26
Word: 伊利縣,		Frequency: 26
Word: 統選舉,		Frequency: 26
Word: 众议院,		Frequency: 26
Word: 堪薩斯州,		Frequency: 26
Word: 奧克拉荷馬州,		Frequency: 26
Word: rochelle,		Frequency: 26
Word: 阿巴拉契,		Frequency: 25
Word: 洛克斐勒,		Frequency: 25
Word: 沙利文,		Frequency: 25
Word: 美國國道,		Frequency: 24
Word: 斯蒂芬斯,		Frequency: 24
Word: 肉食性,		Frequency: 24
Word: 龍捲風,		Frequency: 24
Word: 艾塞克斯縣,		Frequency: 24
Word: 摩天大樓,		Frequency: 24
Word: congressional,		Frequency: 24
Word: 可做為,		Frequency: 24
Word: 附属于,		Frequency: 24
Word: 斯塔腾岛,		Frequency: 24
Word: 眾議院,		Frequency: 24
Word: 泰奧加縣,		Frequency: 24
Word: henry,		Frequency: 24
Word: 甲殼類,		Frequency: 24
Word: 食用魚,		Frequency: 24
Word: 劳伦斯,		Frequency: 24
Word: 阿姆斯特丹,		Frequency: 23
Word: 劳伦斯县,		Frequency: 23
Word: lewis,		Frequency: 23
Word: 威斯康星州,		Frequency: 23
Word: 罗克兰,		Frequency: 23
Word: 尼亞加拉,		Frequency: 23
Word: 运动会,		Frequency: 23
Word: 金斯县,		Frequency: 23
Word: 伊薩卡,		Frequency: 23
Word: authority,		Frequency: 23
Word: river,		Frequency: 23
Word: james,		Frequency: 23
Word: thomas,		Frequency: 23
Word: rochester,		Frequency: 23
Word: 圣路易斯,		Frequency: 23
Word: 卡塔尔,		Frequency: 23
Word: 亚利桑那州,		Frequency: 23
Word: 工作室,		Frequency: 23
Word: 克運動會,		Frequency: 23
Word: 設計師,		Frequency: 23
Word: 紐約大都會,		Frequency: 23
Word: yonkers,		Frequency: 23
Word: 奥林匹克,		Frequency: 23
Word: 毕业生,		Frequency: 23
Word: 创始人,		Frequency: 23
Word: 斯波坎,		Frequency: 22
Word: 众议員,		Frequency: 22
Word: 辛辛那堤,		Frequency: 22
Word: border,		Frequency: 22
Word: purex,		Frequency: 22
Word: 奧克蘭,		Frequency: 22
Word: 斯凱勒獲選為,		Frequency: 22
Word: 曼徹斯特,		Frequency: 22
Word: 電影節,		Frequency: 22
Word: 羅斯福,		Frequency: 22
Word: 肯尼迪,		Frequency: 22
Word: stagedoor,		Frequency: 22
Word: 這個暱稱,		Frequency: 22
Word: 圣巴巴拉,		Frequency: 22
Word: 罗歇尔,		Frequency: 22
Word: 爱迪生,		Frequency: 22
Word: 博伊西,		Frequency: 22
Word: malvern,		Frequency: 22
Word: 三藩市,		Frequency: 22
Word: 努納武特,		Frequency: 22
Word: 聖安娜,		Frequency: 22
Word: 苏福克县,		Frequency: 22
Word: 新奧爾良,		Frequency: 22
Word: 聖迪馬斯市,		Frequency: 22
Word: 約翰城,		Frequency: 22
Word: 哥倫比亞大學,		Frequency: 22
Word: 利胡埃,		Frequency: 22
Word: association,		Frequency: 22
Word: stamford,		Frequency: 22
Word: 馬哈蒂爾,		Frequency: 22
Word: 佐治亞州,		Frequency: 22
Word: 聖戰運動,		Frequency: 22
Word: 大急流城,		Frequency: 22
Word: 地獄廚房,		Frequency: 22
Word: 思瑪斯,		Frequency: 22
Word: 機組員,		Frequency: 22
Word: 烏拉圭,		Frequency: 22
Word: 孟昭文,		Frequency: 22
Word: jason,		Frequency: 22
Word: 米製程,		Frequency: 22
Word: 列克星敦,		Frequency: 22
Word: fitzpatrick,		Frequency: 22
Word: 西撒哈拉,		Frequency: 22
Word: georgia,		Frequency: 22
Word: 並在當,		Frequency: 22
Word: 奧克蘭國際機場,		Frequency: 22
Word: 曼哈塞特,		Frequency: 22
Word: 塔拉斯,		Frequency: 22
Word: 哥倫布,		Frequency: 22
Word: 罗切斯特市,		Frequency: 22
Word: 芒特弗农,		Frequency: 22
Word: 星期六,		Frequency: 22
Word: 蘇格蘭,		Frequency: 22
Word: kelly,		Frequency: 22
Word: 葡萄牙,		Frequency: 22
Word: 易洛魁人,		Frequency: 22
Word: 叙利亚,		Frequency: 22
Word: 京士頓,		Frequency: 22
Word: usny,		Frequency: 22
Word: 大約在,		Frequency: 22
Word: 瑪利諾,		Frequency: 22
Word: 特拉華州,		Frequency: 22
Word: demo,		Frequency: 22
Word: 瀑布市,		Frequency: 22
Word: teaching,		Frequency: 22
Word: 號州際公路,		Frequency: 22
Word: 查尔斯,		Frequency: 22
Word: 大理石,		Frequency: 22
Word: virginia,		Frequency: 22
Word: 巴勒斯,		Frequency: 22
Word: 西拉鳩斯市,		Frequency: 22
Word: 杜勒斯,		Frequency: 22
Word: 圖爾薩,		Frequency: 22
Word: 巴格达,		Frequency: 22
Word: 聖荷西,		Frequency: 22
Word: yale,		Frequency: 22
Word: darien,		Frequency: 22
Word: maryland,		Frequency: 22
Word: 基因组,		Frequency: 22
Word: 米里奥拉,		Frequency: 22
Word: 托马斯,		Frequency: 22
Word: capital,		Frequency: 22
Word: 貝德佛,		Frequency: 22
Word: 沃特敦,		Frequency: 22
Word: 聊天室,		Frequency: 22
Word: 權大會,		Frequency: 22
Word: hill,		Frequency: 22
Word: 韋格林,		Frequency: 22
Word: 选举人,		Frequency: 22
Word: 達拉斯,		Frequency: 22
Word: dakota,		Frequency: 22
Word: 查尔斯顿,		Frequency: 22
Word: 洛杉矶,		Frequency: 22
Word: 檀香山,		Frequency: 22
Word: forest,		Frequency: 22
Word: 穆罕默德,		Frequency: 22
Word: 世博会,		Frequency: 22
Word: 大律师,		Frequency: 22
Word: panynj,		Frequency: 22
Word: 意第緒語,		Frequency: 22
Word: 禿鷹鎮,		Frequency: 22
Word: 大不列顛,		Frequency: 22
Word: 西弗吉尼亚州,		Frequency: 22
Word: 列治文,		Frequency: 22
Word: carolina,		Frequency: 22
Word: gap,		Frequency: 22
Word: 副總統,		Frequency: 22
Word: 莫里斯,		Frequency: 22
Word: 拉法葉,		Frequency: 22
Word: 羅得島州,		Frequency: 22
Word: conference,		Frequency: 22
Word: 德梅因,		Frequency: 22
Word: 圖書館,		Frequency: 22
Word: 里士满,		Frequency: 22
Word: empire,		Frequency: 22
Word: 肖托夸,		Frequency: 22
Word: 德拉瓦河,		Frequency: 22
Word: 州議員,		Frequency: 22
Word: 曼彻斯特,		Frequency: 22
Word: 殖民者,		Frequency: 22
Word: 克拉克斯维尔,		Frequency: 22
Word: south,		Frequency: 22
Word: 马利布,		Frequency: 22
Word: crb,		Frequency: 22
Word: 米爾克,		Frequency: 22
Word: 紐芬蘭,		Frequency: 22
Word: 沃思堡,		Frequency: 22
Word: anthony,		Frequency: 22
Word: 擁有權,		Frequency: 22
Word: athletic,		Frequency: 22
Word: 摩爾門經,		Frequency: 22
Word: 艾瑪拉,		Frequency: 22
Word: iowa,		Frequency: 22
Word: 道格拉斯,		Frequency: 22
Word: 會韋恩縣,		Frequency: 22
Word: 合伙人,		Frequency: 22
Word: cell,		Frequency: 22
Word: 黄正东,		Frequency: 22
Word: 斯塔福德,		Frequency: 22
Word: 阿米什人,		Frequency: 22
Word: 美國國務卿,		Frequency: 22
Word: 普特南县,		Frequency: 22
Word: 得克萨斯州,		Frequency: 22
Word: murray,		Frequency: 22
Word: 棕櫚泉,		Frequency: 22
Word: 維登斯,		Frequency: 22
Word: 沃姆斯普林斯,		Frequency: 22
Word: village,		Frequency: 21
Word: 上班族,		Frequency: 21
Word: 對大紐,		Frequency: 21
Word: 聯邦政府,		Frequency: 21
Word: 美國州,		Frequency: 21
Word: 克里夫兰,		Frequency: 21
Word: mountains,		Frequency: 21
Word: 約地區,		Frequency: 21
Word: 化学家,		Frequency: 21
Word: 州立大學,		Frequency: 21
Word: 塔里敦,		Frequency: 21
Word: 大眾運輸,		Frequency: 21
Word: 錫拉丘茲,		Frequency: 20
Word: 高中部,		Frequency: 20
Word: robert,		Frequency: 20
Word: 印地安纳县,		Frequency: 20
Word: 匹茲弗,		Frequency: 20
Word: 亞特蘭大,		Frequency: 20
Word: 伊利诺斯州,		Frequency: 20
Word: 夏威夷,		Frequency: 20
Word: bronfenbrenner,		Frequency: 20
Word: 猶他州,		Frequency: 20
Word: nhl,		Frequency: 20
Word: silas,		Frequency: 20
Word: 康德羅,		Frequency: 20
Word: high,		Frequency: 20
Word: johnson,		Frequency: 20
Word: 安納州,		Frequency: 20
Word: 路易斯安那,		Frequency: 20
Word: 蒙大拿,		Frequency: 20
Word: 暴风雪,		Frequency: 20
Word: 卢公明,		Frequency: 19
Word: 菲律宾,		Frequency: 19
Word: 隶属于,		Frequency: 19
Word: 西班牙,		Frequency: 19
Word: 史密斯,		Frequency: 19
Word: nyack,		Frequency: 19
Word: 犹太人,		Frequency: 19
Word: 康涅狄格,		Frequency: 19
Word: 俱乐部,		Frequency: 19
Word: 亚历山大,		Frequency: 19
Word: 阿尔巴尼,		Frequency: 19
Word: 华尔街,		Frequency: 19
Word: 洛克波特市,		Frequency: 18
Word: 成年人,		Frequency: 18
Word: 圣迭戈,		Frequency: 18
Word: 布魯姆縣,		Frequency: 18
Word: 彻斯特县,		Frequency: 18
Word: 國會選區,		Frequency: 18
Word: 綠山山,		Frequency: 18
Word: 喬治湖,		Frequency: 18
Word: long,		Frequency: 18
Word: aba,		Frequency: 18
Word: 哈得逊湾,		Frequency: 18
Word: 卡羅萊納省,		Frequency: 18
Word: 金瓶梅,		Frequency: 18
Word: 隸屬於,		Frequency: 18
Word: 卡尤加縣,		Frequency: 18
Word: 懷俄明縣,		Frequency: 18
Word: 選區範圍為,		Frequency: 18
Word: 评论性,		Frequency: 18
Word: interstate,		Frequency: 18
Word: 会计师,		Frequency: 18
Word: transit,		Frequency: 18
Word: 阿帕拉契,		Frequency: 18
Word: 斯洛伐克,		Frequency: 18
Word: 刘小元,		Frequency: 18
Word: 邓质方,		Frequency: 18
Word: 紐約地鐵,		Frequency: 18
Word: 宾西法尼亚州,		Frequency: 18
Word: 物理学,		Frequency: 18
Word: 孵化器,		Frequency: 18
Word: 船塢艦,		Frequency: 18
Word: 沙利文縣,		Frequency: 18
Word: radio,		Frequency: 18
Word: rockefeller,		Frequency: 18
Word: 全世界,		Frequency: 18
Word: 麦迪逊,		Frequency: 18
Word: 曼尼托巴省,		Frequency: 18
Word: 斯托本縣,		Frequency: 18
Word: 維吉尼亞,		Frequency: 18
Word: 施托伊弗桑特,		Frequency: 18
Word: 阿蒙克市,		Frequency: 18
Word: 長島市,		Frequency: 17
Word: 斯普林,		Frequency: 17
Word: station,		Frequency: 17
Word: andrew,		Frequency: 17
Word: broadway,		Frequency: 17
Word: norwich,		Frequency: 17
Word: 中華民國,		Frequency: 17
Word: watson,		Frequency: 17
Word: 圣罗伦,		Frequency: 17
Word: 分界線,		Frequency: 17
Word: 特拉華縣,		Frequency: 17
Word: 奧奈達湖,		Frequency: 17
Word: 薩克拉門,		Frequency: 17
Word: saratoga,		Frequency: 17
Word: 天文台,		Frequency: 17
Word: 约翰逊,		Frequency: 17
Word: albany,		Frequency: 17
Word: 东北部,		Frequency: 17
Word: national,		Frequency: 17
Word: tarrytown,		Frequency: 17
Word: 紐約與新澤西,		Frequency: 17
Word: 副州长,		Frequency: 17
Word: 阿第伦,		Frequency: 17
Word: 澤西市,		Frequency: 17
Word: 昂加瓦灣,		Frequency: 17
Word: music,		Frequency: 17
Word: 創始人,		Frequency: 17
Word: 圣劳伦斯河,		Frequency: 17
Word: columbia,		Frequency: 17
Word: gillibrand,		Frequency: 17
Word: 陆天娜,		Frequency: 17
Word: site,		Frequency: 17
Word: 西德湖,		Frequency: 17
Word: 亨普斯,		Frequency: 17
Word: 枪击案,		Frequency: 17
Word: 波士顿,		Frequency: 17
Word: 亞山脈,		Frequency: 17
Word: 普特南縣,		Frequency: 17
Word: 期聖徒運動,		Frequency: 17
Word: benjamin,		Frequency: 17
Word: acp,		Frequency: 17
Word: 哈德逊,		Frequency: 17
Word: 内克塔迪,		Frequency: 17
Word: 查爾斯,		Frequency: 17
Word: kirsten,		Frequency: 17
Word: tompkins,		Frequency: 17
Word: 也就是,		Frequency: 17
Word: 制憲會議,		Frequency: 17
Word: jefferson,		Frequency: 17
Word: mario,		Frequency: 17
Word: 亨普斯特德,		Frequency: 17
Word: 楊愛倫,		Frequency: 17
Word: schuyler,		Frequency: 17
Word: 居住于,		Frequency: 17
Word: chuck,		Frequency: 17
Word: 柯盖德,		Frequency: 17
Word: central,		Frequency: 17
Word: wyoming,		Frequency: 17
Word: clinton,		Frequency: 17
Word: rockland,		Frequency: 17
Word: 美國參議員,		Frequency: 17
Word: 檢察官,		Frequency: 17
Word: genesee,		Frequency: 17
Word: 哈佛大学,		Frequency: 17
Word: 图书馆,		Frequency: 17
Word: 马萨诸塞,		Frequency: 17
Word: bard,		Frequency: 17
Word: great,		Frequency: 17
Word: 明尼阿波利斯,		Frequency: 17
Word: staten,		Frequency: 17
Word: patricia,		Frequency: 17
Word: 建筑师,		Frequency: 17
Word: 安全部,		Frequency: 17
Word: uss,		Frequency: 17
Word: science,		Frequency: 17
Word: 罗克兰县,		Frequency: 17
Word: 无线电,		Frequency: 17
Word: port,		Frequency: 17
Word: 聖安東尼,		Frequency: 17
Word: 克山脉,		Frequency: 17
Word: jessica,		Frequency: 17
Word: syracuse,		Frequency: 17
Word: dana,		Frequency: 17
Word: 特拉華,		Frequency: 17
Word: delaware,		Frequency: 17
Word: 帝國州,		Frequency: 17
Word: 西點軍校,		Frequency: 16
Word: 拉卡瓦納,		Frequency: 16
Word: stevens,		Frequency: 16
Word: 艾芙隆,		Frequency: 16
Word: 滑铁卢,		Frequency: 16
Word: 神学院,		Frequency: 16
